,D1,D2,D3,D4,D5,S1
26/06/2016 12:00,-0.347406254,-0.732187141,-0.230724107,-1.036509751,-0.59223042,1
26/06/2016 13:00,-0.319916492,-0.675721502,-0.212053524,-0.954542405,-0.546014808,1
26/06/2016 14:00,-0.240518787,-0.512818569,-0.158075985,-0.717805329,-0.412613114,1
26/06/2016 15:00,-0.166090655,-0.362906028,-0.106691256,-0.495981162,-0.288789383,1
26/06/2016 16:00,-0.059600795,-0.147794179,-0.033345879,-0.178579659,-0.111352667,1
26/06/2016 17:00,0.02907753,0.028446325,0.028544832,0.085634495,0.035134822,1
26/06/2016 18:00,0.033485055,0.032758173,0.032871612,0.098614835,0.040460502,1
26/06/2016 19:00,0.035078137,0.034316672,0.034435508,0.103306524,0.042385447,1
26/06/2016 20:00,0,0.035830643,0.035954721,0.107864164,0.044255393,1
26/06/2016 21:00,0,0.037511596,0.037641495,0.112924486,0.046331583,1
26/06/2016 22:00,0,0.039188838,0.039324546,0.117973637,0.04840319,1
26/06/2016 23:00,0,0.040572934,0.040713435,0.122140304,0.050112725,1
27/06/2016 00:00,0,0.042209358,0.042355526,0.127066577,0.052133916,1
27/06/2016 01:00,0,0.044172326,0.04432529,0.132975871,0.05455843,1
27/06/2016 02:00,0,0.045348621,0.04550566,0.136516979,0.056011305,1
27/06/2016 03:00,0,0.041496902,0.041640602,0.124921805,0.051253942,1
27/06/2016 04:00,0,0.032387102,0.032499255,0.097497766,0.040002182,1
27/06/2016 05:00,0,0.026205054,0.0262958,0.078887399,0.032366569,1
27/06/2016 06:00,0.020216963,0.019778099,0.019846589,0.059539768,0.024428464,1
27/06/2016 07:00,0.016165984,0.015815058,0.015869824,0.047609473,0.019533605,1
27/06/2016 08:00,-0.063699619,-0.147671889,-0.038531534,-0.19050989,-0.114488964,1
27/06/2016 09:00,-0.156309056,-0.33885777,-0.101160225,-0.466679997,-0.270605558,1
27/06/2016 10:00,-0.234459499,-0.499326615,-0.154254692,-0.699702426,-0.401966569,1
27/06/2016 11:00,-0.282375401,-0.596906622,-0.187035174,-0.842546495,-0.482152284,1
27/06/2016 12:00,-0.299110321,-0.632271202,-0.198122859,-0.892479467,-0.51072212,1
27/06/2016 13:00,-0.276494242,-0.586026326,-0.182703371,-0.825051342,-0.472792389,1
27/06/2016 14:00,-0.229057963,-0.489246003,-0.150300798,-0.683631053,-0.393331474,1
27/06/2016 15:00,-0.151595358,-0.330528837,-0.097578228,-0.452671141,-0.263275788,1
27/06/2016 16:00,-0.046965655,-0.116543816,-0.026253781,-0.140724234,-0.087782126,1
27/06/2016 17:00,0.023588985,0.023076923,0.023156836,0.069470509,0.02850293,1
27/06/2016 18:00,0.028201335,0.02758915,0.027684689,0.083054066,0.034076103,1
27/06/2016 19:00,0.030640267,0.029975138,0.03007894,0.090236819,0.037023101,1
27/06/2016 20:00,0,0.031385209,0.031493893,0.09448168,0.038764718,1
27/06/2016 21:00,0,0.032542951,0.032655645,0.097966935,0.040194677,1
27/06/2016 22:00,0,0.034435415,0.034554662,0.103663986,0.042532109,1
27/06/2016 23:00,0,0.036992096,0.037120197,0.11136059,0.045689935,1
28/06/2016 00:00,0,0.039359531,0.03949583,0.118487489,0.048614018,1
28/06/2016 01:00,0,0.041508034,0.041651772,0.124955317,0.051267691,1
28/06/2016 02:00,0,0.043307729,0.0434577,0.130373101,0.053490544,1
28/06/2016 03:00,0,0.036929014,0.037056896,0.111170688,0.045612021,1
28/06/2016 04:00,0,0.026858139,0.026951147,0.080853441,0.033173212,1
28/06/2016 05:00,0,0.017759472,0.017820971,0.053462913,0.021935202,1
28/06/2016 06:00,0.012365347,0.012096924,0.012138814,0.036416443,0.014941237,1
28/06/2016 07:00,0.007741617,0.007573565,0.007599791,0.022799374,0.009354314,1
28/06/2016 08:00,-0.048037157,-0.104200029,-0.031071378,-0.143422973,-0.083190069,1
28/06/2016 09:00,-0.141316933,-0.295229436,-0.094586529,-0.421539546,-0.239759595,1
28/06/2016 10:00,-0.204927821,-0.425429708,-0.137919418,-0.611195021,-0.346499455,1
28/06/2016 11:00,-0.290483008,-0.602752124,-0.195580846,-0.866352555,-0.491031834,1
28/06/2016 12:00,-0.314782614,-0.653297195,-0.211906958,-0.938829253,-0.532162077,1
28/06/2016 13:00,-0.266934259,-0.554854867,-0.179453844,-0.796152435,-0.451649878,1
28/06/2016 14:00,-0.200794991,-0.420207004,-0.134193993,-0.59898343,-0.340987179,1
28/06/2016 15:00,-0.120413989,-0.257767893,-0.078850253,-0.359399144,-0.207024083,1
28/06/2016 16:00,-0.034409529,-0.085028959,-0.019335359,-0.103089849,-0.064156816,1
28/06/2016 17:00,0.02298589,0.02248692,0.02256479,0.06769437,0.027774201,1
28/06/2016 18:00,0.033280231,0.032557794,0.032670539,0.098011618,0.040213009,1
28/06/2016 19:00,0.036576392,0.035782404,0.035906315,0.107718945,0.044195812,1
28/06/2016 20:00,0,0.038131285,0.03826333,0.114789991,0.047096978,1
28/06/2016 21:00,0,0.040294631,0.040434167,0.121302502,0.049768984,1
28/06/2016 22:00,0,0.043166722,0.043316205,0.129948615,0.053316382,1
28/06/2016 23:00,0,0.045545289,0.045703009,0.137109026,0.056254215,1
29/06/2016 00:00,0,0.048001781,0.048168007,0.144504021,0.059288294,1
29/06/2016 01:00,0,0.050176259,0.050350015,0.151050045,0.06197405,1
29/06/2016 02:00,0,0.051070541,0.051247394,0.15374218,0.063078601,1
29/06/2016 03:00,0,0.042450555,0.042597557,0.127792672,0.052431825,1
29/06/2016 04:00,0,0.032676537,0.032789693,0.09836908,0.040359672,1
29/06/2016 05:00,0,0.02227912,0.02235627,0.067068811,0.027517541,1
29/06/2016 06:00,0.014933242,0.014609076,0.014659666,0.043978999,0.018044064,1
29/06/2016 07:00,0.006442507,0.002769044,0.007318102,0.018852891,0.006231301,1
29/06/2016 08:00,-0.121286474,-0.25805166,-0.079866973,-0.361949211,-0.207827861,1
29/06/2016 09:00,-0.234535618,-0.490096228,-0.156945862,-0.699609156,-0.397968385,1
29/06/2016 10:00,-0.322229786,-0.669943465,-0.216585532,-0.96108082,-0.545275342,1
29/06/2016 11:00,-0.326413064,-0.677695924,-0.219663014,-0.973525605,-0.551938892,1
29/06/2016 12:00,-0.336446929,-0.698290995,-0.226482092,-1.003443477,-0.568801126,1
29/06/2016 13:00,-0.321683999,-0.667750278,-0.21651631,-0.959416849,-0.543886499,1
29/06/2016 14:00,-0.258931618,-0.53977644,-0.17363631,-0.772337014,-0.438793481,1
29/06/2016 15:00,-0.172606615,-0.36418858,-0.11451966,-0.51499721,-0.29442443,1
29/06/2016 16:00,-0.066061666,-0.148879232,-0.041160584,-0.197428569,-0.116858024,1
29/06/2016 17:00,0.022416932,0.021930313,0.022006256,0.066018767,0.027086721,1
29/06/2016 18:00,0.032020938,0.031325838,0.031434316,0.094302949,0.038691387,1
29/06/2016 19:00,0.034645729,0.033893651,0.034011022,0.102033065,0.041862962,1
29/06/2016 20:00,0,0.034735983,0.03485627,0.104568811,0.042903349,1
29/06/2016 21:00,0,0.034520761,0.034640304,0.103920912,0.042637523,1
29/06/2016 22:00,0,0.036546811,0.036673369,0.110020107,0.045139951,1
29/06/2016 23:00,0,0.038862295,0.038996872,0.116990617,0.047999869,1
30/06/2016 00:00,0,0.040235259,0.04037459,0.121123771,0.049695653,1
30/06/2016 01:00,0,0.039070095,0.039205392,0.117616175,0.048256528,1
30/06/2016 02:00,0,0.037875246,0.038006405,0.114019214,0.046780737,1
30/06/2016 03:00,0,0.033481762,0.033597706,0.100793119,0.041354227,1
30/06/2016 04:00,0,0.031281309,0.031389634,0.094168901,0.038636388,1
30/06/2016 05:00,0,0.028323871,0.028421954,0.085265862,0.034983577,1
30/06/2016 06:00,0,0.024824669,0.024910635,0.074731903,0.030661618,1
30/06/2016 07:00,0,0.018616646,0.018681114,0.056043342,0.022993922,1
30/06/2016 08:00,-0.10606258,-0.207646559,-0.058942934,-0.278916051,-0.163936139,1
30/06/2016 09:00,-0.230209063,-0.466924301,-0.144218952,-0.654237451,-0.375866143,1
30/06/2016 10:00,-0.30160396,-0.615387427,-0.192613901,-0.868141244,-0.49694886,1
30/06/2016 11:00,-0.309418146,-0.631738709,-0.198013054,-0.891860005,-0.510327325,1
30/06/2016 12:00,-0.323726383,-0.661334707,-0.207553863,-0.934254384,-0.534398996,1
30/06/2016 13:00,-0.320361521,-0.653640356,-0.20457334,-0.92207407,-0.527831152,1
30/06/2016 14:00,-0.276005665,-0.560161046,-0.173259569,-0.785439404,-0.451070361,1
30/06/2016 15:00,-0.180114325,-0.358405301,-0.10589844,-0.491058781,-0.285536283,1
30/06/2016 16:00,-0.072300707,-0.130382703,-0.028975797,-0.156518195,-0.097960832,1
30/06/2016 17:00,0,0.025596497,0.025685136,0.077055407,0.031614924,1
30/06/2016 18:00,0,0.032357416,0.032469467,0.0974084,0.039965517,1
30/06/2016 19:00,0,0.036413225,0.036539321,0.109617962,0.044974956,1
30/06/2016 20:00,0,0.04060262,0.040743223,0.122229669,0.05014939,1
30/06/2016 21:00,0,0.041515455,0.04165922,0.124977659,0.051276858,1
30/06/2016 22:00,0,0.042873576,0.043022043,0.12906613,0.05295431,1
30/06/2016 23:00,0,0.044027608,0.044180071,0.132540214,0.054379685,1
01/07/2016 00:00,0,0.045678875,0.045837057,0.137511171,0.05641921,1
01/07/2016 01:00,0,0.046981335,0.047144027,0.141432082,0.058027913,1
01/07/2016 02:00,0,0.047248506,0.047412124,0.142236372,0.058357904,1
01/07/2016 03:00,0,0.043652826,0.043803992,0.131411975,0.053916782,1
01/07/2016 04:00,0,0.036420646,0.036546768,0.109640304,0.044984122,1
01/07/2016 05:00,0,0.026245872,0.026336759,0.079010277,0.032416984,1
01/07/2016 06:00,0.018893188,0.018483061,0.018547066,0.055641198,0.022828926,1
01/07/2016 07:00,0.012710514,0.012434599,0.012477659,0.037432976,0.015358308,1
01/07/2016 08:00,-0.105075023,-0.226214962,-0.068445155,-0.313660763,-0.181216195,1
01/07/2016 09:00,-0.197049355,-0.41212721,-0.131758568,-0.587801744,-0.334520351,1
01/07/2016 10:00,-0.29372802,-0.609734915,-0.19769557,-0.876039165,-0.496626821,1
01/07/2016 11:00,-0.344919258,-0.717563566,-0.231710557,-1.028769559,-0.583866706,1
01/07/2016 12:00,-0.362885516,-0.755932343,-0.243500993,-1.082390263,-0.614715434,1
01/07/2016 13:00,-0.348237332,-0.724123925,-0.234035887,-1.038654489,-0.589332866,1
01/07/2016 14:00,-0.311162996,-0.646127786,-0.209373916,-0.928045545,-0.526193507,1
01/07/2016 15:00,-0.210785072,-0.440261981,-0.141109913,-0.628755389,-0.357577926,1
01/07/2016 16:00,-0.119696425,-0.254918784,-0.078749588,-0.357212639,-0.205213224,1
01/07/2016 17:00,0.007945161,-0.001009735,0.01026915,0.0230992,0.005739745,1
01/07/2016 18:00,0.02468897,0.02415303,0.02423667,0.072710009,0.029832058,1
01/07/2016 19:00,0.029415112,0.028776578,0.028876229,0.086628686,0.035542727,1
01/07/2016 20:00,0,0.032613455,0.032726393,0.098179178,0.040281757,1
01/07/2016 21:00,0,0.035767561,0.035891421,0.107674263,0.044177479,1
01/07/2016 22:00,0,0.038372481,0.038505362,0.115516086,0.047394886,1
01/07/2016 23:00,0,0.040610041,0.04075067,0.122252011,0.050158557,1
02/07/2016 00:00,0,0.042335523,0.042482127,0.127446381,0.052289745,1
02/07/2016 01:00,0,0.043667669,0.043818886,0.131456658,0.053935115,1
02/07/2016 02:00,0,0.044565661,0.044719988,0.134159964,0.055044249,1
02/07/2016 03:00,0,0.035878882,0.036003128,0.108009383,0.044314975,1
02/07/2016 04:00,0,0.025410961,0.025498957,0.076496872,0.031385764,1
02/07/2016 05:00,0,0.015418012,0.015471403,0.046414209,0.019043202,1
02/07/2016 06:00,0.00936125,0.009158039,0.009189753,0.027569258,0.011311341,1
02/07/2016 07:00,-0.001313212,-0.007025916,0.000325226,-0.004063327,-0.004110453,1
02/07/2016 08:00,-0.114912573,-0.239019312,-0.077208195,-0.342741244,-0.194501052,1
02/07/2016 09:00,-0.228536609,-0.477394891,-0.15297801,-0.681708736,-0.387716287,1
02/07/2016 10:00,-0.3243829,-0.676382726,-0.21748083,-0.967569647,-0.5497816,1
02/07/2016 11:00,-0.344002614,-0.714900367,-0.231307418,-1.026009742,-0.581982626,1
02/07/2016 12:00,-0.364984658,-0.760163152,-0.244949459,-1.088646599,-0.618208913,1
02/07/2016 13:00,-0.343327406,-0.71894017,-0.229322879,-1.024181582,-0.583232908,1
02/07/2016 14:00,-0.279901402,-0.591348934,-0.185488707,-0.835153436,-0.477783802,1
02/07/2016 15:00,-0.201640733,-0.435048126,-0.131083696,-0.601952262,-0.348169159,1
02/07/2016 16:00,-0.091849813,-0.213473614,-0.055406899,-0.274718699,-0.165322469,1
02/07/2016 17:00,0.025955849,0.025392408,0.02548034,0.076441019,0.031362847,1
02/07/2016 18:00,0.029259596,0.028624439,0.028723563,0.086170688,0.035354816,1
02/07/2016 19:00,0.030826127,0.030156963,0.030261394,0.090784182,0.037247678,1
02/07/2016 20:00,0,0.03274333,0.032856717,0.098570152,0.04044217,1
02/07/2016 21:00,0,0.035214665,0.03533661,0.10600983,0.043494582,1
02/07/2016 22:00,0,0.037893799,0.038025022,0.114075067,0.046803653,1
02/07/2016 23:00,0,0.039986641,0.040125112,0.120375335,0.049388579,1
03/07/2016 00:00,0,0.042012691,0.042158177,0.126474531,0.051891007,1
03/07/2016 01:00,0,0.044168615,0.044321567,0.132964701,0.054553847,1
03/07/2016 02:00,0,0.046105607,0.046265267,0.1387958,0.056946278,1
03/07/2016 03:00,0,0.046762403,0.046924337,0.140773012,0.057757505,1
03/07/2016 04:00,0,0.045734536,0.04589291,0.137678731,0.056487958,1
03/07/2016 05:00,0,0.043411629,0.04356196,0.13068588,0.053618874,1
03/07/2016 06:00,0.039959794,0.03909236,0.039227733,0.117683199,0.048284027,1
03/07/2016 07:00,0.033682294,0.03295113,0.033065237,0.09919571,0.040698829,1
03/07/2016 08:00,-0.076072772,-0.187617225,-0.042849423,-0.227899132,-0.141677678,1
03/07/2016 09:00,-0.189425009,-0.417180253,-0.120755664,-0.56577459,-0.33080762,1
03/07/2016 10:00,-0.269531381,-0.577235914,-0.176424462,-0.804477931,-0.463509276,1
03/07/2016 11:00,-0.314559574,-0.666319983,-0.207964751,-0.938624116,-0.53771295,1
03/07/2016 12:00,-0.331950261,-0.70022084,-0.22028817,-0.990416524,-0.566149745,1
03/07/2016 13:00,-0.30989298,-0.65449485,-0.205425054,-0.924633134,-0.528883006,1
03/07/2016 14:00,-0.254490734,-0.540503425,-0.167850729,-0.75943145,-0.435656772,1
03/07/2016 15:00,-0.185676286,-0.400641648,-0.120694906,-0.554295339,-0.320620128,1
03/07/2016 16:00,-0.077799842,-0.180639446,-0.046982041,-0.232689729,-0.139954589,1
03/07/2016 17:00,0.027275831,0.026683736,0.026776139,0.080328418,0.032957802,1
03/07/2016 18:00,0.033177818,0.032457605,0.032570003,0.097710009,0.040089263,1
03/07/2016 19:00,0.035506752,0.034735983,0.03485627,0.104568811,0.042903349,1
03/07/2016 20:00,0,0.036788007,0.036915401,0.110746202,0.045437859,1
03/07/2016 21:00,0,0.039118335,0.039253798,0.117761394,0.04831611,1
03/07/2016 22:00,0,0.041552562,0.041696455,0.125089365,0.05132269,1
03/07/2016 23:00,0,0.043663958,0.043815162,0.131445487,0.053930531,1
04/07/2016 00:00,0,0.045263275,0.045420018,0.136260054,0.055905891,1
04/07/2016 01:00,0,0.046428439,0.046589217,0.13976765,0.057345016,1
04/07/2016 02:00,0,0.047107499,0.047270629,0.141811886,0.058183742,1
04/07/2016 03:00,0,0.043007162,0.043156092,0.129468275,0.053119305,1
04/07/2016 04:00,0,0.032995658,0.03310992,0.099329759,0.040753827,1
04/07/2016 05:00,0,0.022835727,0.022914805,0.068744415,0.028205022,1
04/07/2016 06:00,0.015437718,0.015102601,0.0151549,0.045464701,0.01865363,1
04/07/2016 07:00,0.008883326,0.008690489,0.008720584,0.026161752,0.010733858,1
04/07/2016 08:00,-0.064736985,-0.138252219,-0.042483994,-0.193208993,-0.1111557,1
04/07/2016 09:00,-0.175220502,-0.364150625,-0.117815381,-0.522606678,-0.296442094,1
04/07/2016 10:00,-0.250382479,-0.523322801,-0.167518652,-0.746883456,-0.424907247,1
04/07/2016 11:00,-0.280067293,-0.586980264,-0.186925626,-0.835487413,-0.475992564,1
04/07/2016 12:00,-0.301866472,-0.632973518,-0.201389215,-0.900528414,-0.513175909,1
04/07/2016 13:00,-0.274373388,-0.575111665,-0.183107061,-0.818503764,-0.466343973,1
04/07/2016 14:00,-0.22178999,-0.464028312,-0.148257646,-0.661608829,-0.376589914,1
04/07/2016 15:00,-0.168085239,-0.350609899,-0.112655551,-0.50136923,-0.284936695,1
04/07/2016 16:00,-0.071713458,-0.152590728,-0.047219931,-0.214011313,-0.122888199,1
04/07/2016 17:00,0.017193901,0.016820661,0.01687891,0.050636729,0.020775652,1
04/07/2016 18:00,0.027249279,0.026657761,0.026750074,0.080250223,0.032925719,1
04/07/2016 19:00,0.028808223,0.028182864,0.028280459,0.084841376,0.034809415,1
04/07/2016 20:00,0,0.030550299,0.030656092,0.091968275,0.037733498,1
04/07/2016 21:00,0,0.033355598,0.033471105,0.100413315,0.041198398,1
04/07/2016 22:00,0,0.03472114,0.034841376,0.104524129,0.042885016,1
04/07/2016 23:00,0,0.034917808,0.035038725,0.105116175,0.043127926,1
05/07/2016 00:00,0,0.034836172,0.034956807,0.10487042,0.043027095,1
05/07/2016 01:00,0,0.034353779,0.034472744,0.103418231,0.042431279,1
05/07/2016 02:00,0,0.034075476,0.034193476,0.102580429,0.042087539,1
05/07/2016 03:00,0,0.030464952,0.03057045,0.091711349,0.037628084,1
05/07/2016 04:00,0,0.020008164,0.02007745,0.06023235,0.024712622,1
05/07/2016 05:00,0,0.010501317,0.010537682,0.031613047,0.01297046,1
05/07/2016 06:00,0.00438856,0.004293295,0.004308162,0.012924486,0.005302764,1
05/07/2016 07:00,0.000834471,0.000816357,0.000819184,0.002457551,0.001008304,1
05/07/2016 08:00,-0.063191286,-0.136991699,-0.040895857,-0.188665432,-0.109398616,1
05/07/2016 09:00,-0.127862607,-0.274192545,-0.083592963,-0.381647365,-0.220041057,1
05/07/2016 10:00,-0.208675753,-0.442282807,-0.13789075,-0.622682701,-0.356824575,1
05/07/2016 11:00,-0.26563282,-0.559575272,-0.1764909,-0.792524122,-0.45271195,1
05/07/2016 12:00,-0.314312813,-0.659576812,-0.209550752,-0.937675581,-0.534556786,1
05/07/2016 13:00,-0.289030272,-0.606297549,-0.192758152,-0.862243631,-0.491459664,1
05/07/2016 14:00,-0.222384649,-0.466576646,-0.148288425,-0.663427217,-0.378172907,1
05/07/2016 15:00,-0.162297754,-0.339158596,-0.108602038,-0.484127345,-0.275398705,1
05/07/2016 16:00,-0.098437955,-0.207497606,-0.065367065,-0.293697288,-0.167823029,1
05/07/2016 17:00,0.012539827,0.012267617,0.012310098,0.036930295,0.015152064,1
05/07/2016 18:00,0.018350781,0.017952429,0.018014596,0.054043789,0.022173529,1
05/07/2016 19:00,0.020782127,0.020330996,0.0204014,0.0612042,0.025111361,1
05/07/2016 20:00,0,0.021982263,0.022058385,0.066175156,0.027150885,1
05/07/2016 21:00,0,0.02274667,0.022825439,0.068476318,0.028095025,1
05/07/2016 22:00,0,0.022883966,0.022963211,0.068889634,0.028264603,1
05/07/2016 23:00,0,0.023466548,0.023547811,0.070643432,0.028984166,1
06/07/2016 00:00,0,0.024379383,0.024463807,0.073391421,0.030111633,1
06/07/2016 01:00,0,0.025121526,0.02520852,0.075625559,0.031028274,1
06/07/2016 02:00,0,0.02519574,0.025282991,0.075848972,0.031119938,1
06/07/2016 03:00,0,0.02248692,0.02256479,0.06769437,0.027774201,1
06/07/2016 04:00,0,0.015369773,0.015422997,0.04626899,0.01898362,1
06/07/2016 05:00,0,0.007937215,0.007964701,0.023894102,0.009803468,1
06/07/2016 06:00,0.003193749,0.00312442,0.00313524,0.009405719,0.003859056,1
06/07/2016 07:00,0.000371719,0.00036365,0.000364909,0.001094727,0.000449154,1
06/07/2016 08:00,-0.066339741,-0.139826632,-0.044055574,-0.197929394,-0.11309517,1
06/07/2016 09:00,-0.146898365,-0.308079277,-0.097987825,-0.438229186,-0.249751976,1
06/07/2016 10:00,-0.176411417,-0.370278038,-0.117589109,-0.526283267,-0.300062409,1
06/07/2016 11:00,-0.206752847,-0.435060841,-0.13750486,-0.616837461,-0.352153428,1
06/07/2016 12:00,-0.292021268,-0.612665919,-0.194726406,-0.87116967,-0.496586872,1
06/07/2016 13:00,-0.280497969,-0.587923808,-0.187201569,-0.836773588,-0.476742509,1
06/07/2016 14:00,-0.263236854,-0.554815922,-0.174818016,-0.785385503,-0.448755126,1
06/07/2016 15:00,-0.175246493,-0.371246843,-0.11585265,-0.52292445,-0.299581626,1
06/07/2016 16:00,-0.075228858,-0.157368393,-0.050294533,-0.224409974,-0.127724311,1
06/07/2016 17:00,0.006068882,0.005937141,0.0059577,0.017873101,0.007333122,1
06/07/2016 18:00,0.010920194,0.010683142,0.010720137,0.032160411,0.013195037,1
06/07/2016 19:00,0.013916705,0.013614605,0.013661752,0.040985255,0.016815766,1
06/07/2016 20:00,0,0.015373483,0.01542672,0.046280161,0.018988204,1
06/07/2016 21:00,0,0.016646258,0.016703902,0.050111707,0.020560242,1
06/07/2016 22:00,0,0.017945007,0.018007149,0.054021448,0.022164362,1
06/07/2016 23:00,0,0.019340235,0.019407209,0.058221626,0.023887646,1
07/07/2016 00:00,0,0.020898735,0.020971105,0.062913315,0.025812591,1
07/07/2016 01:00,0,0.022843148,0.022922252,0.068766756,0.028214188,1
07/07/2016 02:00,0,0.025051022,0.025137772,0.075413315,0.030941193,1
07/07/2016 03:00,0,0.022616795,0.022695115,0.068085344,0.027934613,1
07/07/2016 04:00,0,0.014883669,0.01493521,0.04480563,0.018383221,1
07/07/2016 05:00,0,0.006798026,0.006821567,0.020464701,0.008396425,1
07/07/2016 06:00,0,0.000868307,0.000871314,0.002613941,0.001072469,1
07/07/2016 07:00,0,0.001974099,0.001980935,0.005942806,0.002438263,1
07/07/2016 08:00,-0.083646164,-0.169033896,-0.051777171,-0.235842534,-0.135801679,1
07/07/2016 09:00,-0.2231242,-0.457325851,-0.144568532,-0.648466877,-0.370191987,1
07/07/2016 10:00,-0.344312507,-0.708673274,-0.226054295,-1.009570213,-0.574907885,1
07/07/2016 11:00,-0.379135304,-0.781325616,-0.249899302,-1.11462284,-0.63426179,1
07/07/2016 12:00,-0.345563967,-0.710832118,-0.226457537,-1.011984493,-0.576482501,1
07/07/2016 13:00,-0.252119482,-0.51796436,-0.164568002,-0.736373798,-0.419791468,1
07/07/2016 14:00,-0.204570207,-0.421944383,-0.135203709,-0.602513837,-0.342678714,1
07/07/2016 15:00,-0.149269704,-0.309136022,-0.099912949,-0.443413773,-0.25159269,1
07/07/2016 16:00,-0.063441736,-0.126995841,-0.038057868,-0.17523748,-0.101506588,1
07/07/2016 17:00,0,0.012571895,0.01261543,0.037846291,0.015527886,1
07/07/2016 18:00,0,0.019332814,0.019399762,0.058199285,0.02387848,1
07/07/2016 19:00,0,0.021570374,0.02164507,0.06493521,0.02664215,1
07/07/2016 20:00,0,0.024757876,0.02484361,0.074530831,0.03057912,1
07/07/2016 21:00,0,0.026357193,0.026448466,0.079345398,0.03255448,1
07/07/2016 22:00,0,0.026865561,0.026958594,0.080875782,0.033182378,1
07/07/2016 23:00,0,0.028168021,0.028265564,0.084796693,0.034791082,1
08/07/2016 00:00,0,0.029785892,0.029889038,0.089667113,0.036789358,1
08/07/2016 01:00,0,0.030479795,0.030585344,0.091756032,0.037646417,1
08/07/2016 02:00,0,0.029325763,0.029427316,0.088281948,0.036221041,1
08/07/2016 03:00,0,0.027511225,0.027606494,0.082819482,0.033979856,1
08/07/2016 04:00,0,0.023492523,0.023573875,0.070721626,0.029016248,1
08/07/2016 05:00,0,0.016768711,0.01682678,0.05048034,0.020711487,1
08/07/2016 06:00,0.009406767,0.009202568,0.009234436,0.027703307,0.01136634,1
08/07/2016 07:00,0.002143074,0.002096553,0.002103813,0.006311439,0.002589509,1
08/07/2016 08:00,-0.090043965,-0.190355097,-0.059638099,-0.268671971,-0.153754736,1
08/07/2016 09:00,-0.151130412,-0.320225687,-0.099891057,-0.450965873,-0.258384944,1
08/07/2016 10:00,-0.215883089,-0.454600396,-0.143485095,-0.644088273,-0.36784841,1
08/07/2016 11:00,-0.269126549,-0.563821289,-0.17968776,-0.802841545,-0.457297498,1
08/07/2016 12:00,-0.283862174,-0.593968418,-0.1897299,-0.846775242,-0.482017863,1
08/07/2016 13:00,-0.268506904,-0.560143763,-0.1799431,-0.800911885,-0.455198698,1
08/07/2016 14:00,-0.258356889,-0.536491606,-0.173837676,-0.77055153,-0.436902255,1
08/07/2016 15:00,-0.168635447,-0.353473645,-0.112541774,-0.503068952,-0.286623738,1
08/07/2016 16:00,-0.088706691,-0.192650942,-0.057311883,-0.2648566,-0.153723147,1
08/07/2016 17:00,0.006923369,-0.000139107,0.008740181,0.020153785,0.005327204,1
08/07/2016 18:00,0.017762858,0.017377268,0.017437444,0.052312332,0.021463132,1
08/07/2016 19:00,0.020364892,0.019922817,0.019991808,0.059975424,0.024607209,1
08/07/2016 20:00,0,0.021781884,0.021857313,0.065571939,0.026903392,1
08/07/2016 21:00,0,0.023347805,0.023428657,0.07028597,0.028837503,1
08/07/2016 22:00,0,0.024861776,0.02494787,0.07484361,0.03070745,1
08/07/2016 23:00,0,0.026383168,0.026474531,0.079423593,0.032586562,1
09/07/2016 00:00,0,0.027514936,0.027610217,0.082830652,0.033984439,1
09/07/2016 01:00,0,0.028661546,0.028760798,0.086282395,0.035400648,1
09/07/2016 02:00,0,0.029492746,0.029594876,0.088784629,0.036427285,1
09/07/2016 03:00,0,0.026242161,0.026333035,0.078999106,0.032412401,1
09/07/2016 04:00,0,0.022876545,0.022955764,0.068867292,0.028255437,1
09/07/2016 05:00,0,0.016965379,0.017024129,0.051072386,0.020954397,1
09/07/2016 06:00,0.006687149,0.006541987,0.006564641,0.019693923,0.008080184,1
09/07/2016 07:00,-0.023247152,-0.049929477,-0.015176522,-0.069391302,-0.040040536,1
09/07/2016 08:00,-0.151634977,-0.322112881,-0.099994516,-0.452499382,-0.259607198,1
09/07/2016 09:00,-0.231776117,-0.491317037,-0.153134529,-0.691616063,-0.396357342,1
09/07/2016 10:00,-0.306984036,-0.649365763,-0.203211444,-0.915988281,-0.524364413,1
09/07/2016 11:00,-0.248023602,-0.527916429,-0.163262404,-0.740171913,-0.425090603,1
09/07/2016 12:00,-0.220408199,-0.469700937,-0.144925962,-0.657779044,-0.378008019,1
09/07/2016 13:00,-0.195217623,-0.41665825,-0.128182417,-0.582622934,-0.335086464,1
09/07/2016 14:00,-0.184068372,-0.391856177,-0.121144531,-0.549313907,-0.315506859,1
09/07/2016 15:00,-0.123112423,-0.260234774,-0.081547893,-0.367340242,-0.210208607,1
09/07/2016 16:00,-0.03680735,-0.078565263,-0.024166399,-0.109850986,-0.063181739,1
09/07/2016 17:00,0.010768472,0.010534714,0.010571195,0.031713584,0.013011709,1
09/07/2016 18:00,0.017630102,0.017247393,0.017307119,0.051921358,0.02130272,1
09/07/2016 19:00,0.01989076,0.019458978,0.019526363,0.058579088,0.024034308,1
09/07/2016 20:00,0,0.021102824,0.021175901,0.063527703,0.026064667,1
09/07/2016 21:00,0,0.022505473,0.022583408,0.067750223,0.027797117,1
09/07/2016 22:00,0,0.02389328,0.02397602,0.071928061,0.029511234,1
09/07/2016 23:00,0,0.025410961,0.025498957,0.076496872,0.031385764,1
